"","Gene","Mode0_Mean","Mode1_Mean","Mode2_Mean","Mode3_Mean","Mode0_Percent","Mode1_Percent","Mode2_Percent","Mode3_Percent"
"STRADB","STRADB",0.0515112383989728,-0.00773146691949695,-0.0122680879305255,0.0202895350718611,0.65,0.647058823529412,0.642857142857143,0.6
"TRAPPC2","TRAPPC2",-0.0559159986095322,-0.0730150575491403,-0.0100731059331519,0.0394971114721576,0.65,0.764705882352941,0.5,0.4
"TMEM42","TMEM42",-0.011343427391223,-0.0550280444363615,0.0267725284121273,-0.0621391506809752,0.5,0.764705882352941,0.571428571428571,0.8
"USP43","USP43",0.0110641714856831,-0.0248410713129822,0.0571854785459492,-0.0028458520270676,0.55,0.588235294117647,0.928571428571429,0.4
"GPR157","GPR157",-0.0466734809099911,-0.0729152286713601,-0.00782207038587081,0.00448674489735561,0.6,0.705882352941177,0.571428571428571,0.8
"ANKMY1","ANKMY1",-0.0189321185648544,-0.0361928015139777,0.0115395628279932,-0.120386065046103,0.65,0.647058823529412,0.642857142857143,0.8
"EXOSC6","EXOSC6",-0.0499134872755288,0.042385271257013,-0.058591080960276,0.0267594637537677,0.8,0.647058823529412,0.5,0.6
"CHMP4A","CHMP4A",0.00639657352319648,0.00302188741013166,-0.0614915090989157,0.136483479569923,0.55,0.647058823529412,0.928571428571429,0.8
"RHBDL1","RHBDL1",0.0106948736078592,0.0217530936049387,0.0340024949401616,0.0744286417505203,0.45,0.647058823529412,0.571428571428571,1
"RP11-658F2.8","RP11-658F2.8",-0.0194569064997314,-0.0450490990349443,-0.0351414896391257,-0.00870769116029798,0.65,0.705882352941177,0.642857142857143,0.6
"ZBTB42","ZBTB42",0.0120949674865141,0.0144024140305409,-0.00797150976262796,-0.0843967735077635,0.5,0.588235294117647,0.714285714285714,0.8
"GOLGA8B","GOLGA8B",-0.0117536962165649,-0.0209568683096784,0.0346053540247973,0.00266775897127107,0.65,0.588235294117647,0.571428571428571,0.4
"FHDC1","FHDC1",-0.0188286587561197,-0.0121149654468979,0.0172324270122975,0.0303276475555351,0.45,0.588235294117647,0.714285714285714,1
"CDK5","CDK5",-0.000764879381119631,-0.0255238891059555,0.00902480931292117,-0.0184739047591848,0.55,0.470588235294118,0.571428571428571,0.4
"CTD-2006C1.2","CTD-2006C1.2",0.0129717597401467,0.00968154419531998,0.0154772558742044,-0.069701426444744,0.55,0.529411764705882,0.785714285714286,0.6
"NUDT18","NUDT18",0.00347544408752288,0.010016071304305,0.00592916032873254,0.0185211417161447,0.5,0.588235294117647,0.5,0.8
"PRPF18","PRPF18",-0.0221135878234327,-0.058542310343092,-0.0521069541372632,0.0371307364624696,0.55,0.588235294117647,0.642857142857143,0.8
"POGLUT1","POGLUT1",-0.035932821925585,0.0155958509874117,-0.0197105449610958,-0.0513940060219392,0.85,0.529411764705882,0.928571428571429,0.8
"STON2","STON2",0.0396201707404245,0.0765514394869081,-0.018299880276729,-0.0310206908003342,0.65,0.647058823529412,0.571428571428571,0.6
"SNX33","SNX33",-0.0111754082543394,-0.0918247293804766,0.0273654412056784,-0.0371851776828036,0.55,0.882352941176471,0.714285714285714,0.6
"RP11-796G6.2","RP11-796G6.2",0.0374447414331051,0.00274210365798827,-0.0381597144364586,0.0130715289772785,0.6,0.411764705882353,0.714285714285714,0.4
"MED16","MED16",-0.0103930514858916,-0.0851747839496374,-0.0357300079113063,-0.155832540991893,0.55,0.764705882352941,0.714285714285714,0.8
"GLI4","GLI4",-0.0141030586759991,-0.00742040566185945,-0.00813705774978019,0.0324480682680001,0.55,0.411764705882353,0.357142857142857,0.8
"GAS8","GAS8",0.0178496363336813,-0.0242085816260405,-0.00837422769394161,0.0091441080889553,0.4,0.705882352941177,0.642857142857143,0.6
"ODF3B","ODF3B",-0.0206579812586396,-0.0278690272316769,-0.00739115657792132,0.0438873443761781,0.45,0.705882352941177,0.285714285714286,0.8
"AGO1","AGO1",-0.0301813236062403,-0.0126473489321911,0.00143437926650786,-0.112958074741522,0.6,0.529411764705882,0.5,0.8
"FAM104B","FAM104B",-0.0728774038684236,0.0919565055804701,-0.0376060655057278,0.119804123890512,0.7,0.764705882352941,0.642857142857143,0.6
"IRAK3","IRAK3",-0.0150908818735986,0.0134401348077121,0.00412176882270796,-0.00390012478225272,0.55,0.588235294117647,0.571428571428571,0.4
"B3GALT4","B3GALT4",0.0318384529818816,-0.021608003569008,-0.0261290960054192,0.00252778276467371,0.75,0.529411764705882,0.785714285714286,0.6
"ZNF827","ZNF827",-0.00884450368085938,-0.0111739024521908,0.0364543859507499,-0.0629851257734027,0.6,0.470588235294118,0.714285714285714,0.6
"BBS2","BBS2",0.0241883728023777,0.00467762327545847,-0.0221367458961793,-0.0373903535250715,0.55,0.470588235294118,0.642857142857143,0.6
"ZFP64","ZFP64",-0.0481969443681375,-0.018087266771121,-0.00528235079731212,-0.00191363170007727,0.7,0.647058823529412,0.571428571428571,0.8
"AGMAT","AGMAT",-0.0134779841349593,0.0848636213262219,-0.0162602851435839,0.0108528474035365,0.65,0.941176470588235,0.571428571428571,0.8
"PHYKPL","PHYKPL",0.0521147979256516,-0.105683066591312,0.0165710914684211,-0.0774556200086269,0.65,0.882352941176471,0.642857142857143,1
"BNIP1","BNIP1",-0.000974613060937962,0.0319789892515419,-0.130434776878042,0.0177300693217289,0.45,0.647058823529412,1,0.4
"SETD6","SETD6",-0.0604225540313672,-0.0207970144582189,-0.00375199787536153,0.0337928101224496,0.75,0.529411764705882,0.428571428571429,0.8
"SRSF10.1","SRSF10.1",0.00568585442513015,-0.0119749094571067,0.00415925329838662,-0.0991145918979065,0.6,0.294117647058824,0.571428571428571,1
"C1orf172","C1orf172",-0.0281290424960345,-0.00673774588128922,-0.0578592614554646,0.0478222259973432,0.7,0.588235294117647,0.642857142857143,1
"RBM48","RBM48",0.0101254748251914,-0.0426609991257578,0.0362441400130516,-0.0544063848252417,0.5,0.647058823529412,0.714285714285714,0.4
"CTD-2228K2.7","CTD-2228K2.7",-0.0538017553842906,-0.0381984237825433,0.018952822032264,-0.132008714981618,0.65,0.529411764705882,0.714285714285714,0.6
"SENP3","SENP3",0.0133899736882872,0.00455455717504058,0.0185608993636732,-0.0408427644902162,0.55,0.470588235294118,0.642857142857143,1
"ZNF205","ZNF205",0.00261943902850299,-0.0615580117803878,0.010417735149093,-0.0608075567230606,0.6,0.764705882352941,0.571428571428571,0.8
"NEK3","NEK3",-0.0567052502757754,-0.0379373577997002,0.00718404655320739,0.00822025689914254,0.75,0.647058823529412,0.5,0.4
"FSIP2","FSIP2",0.0147342378112151,-0.13076099482478,0.0223103666443699,0.0350657145146114,0.5,0.823529411764706,0.785714285714286,0.6
"SIMC1","SIMC1",-0.0725705766084137,-0.0182650206546737,0.0236048002453534,0.00330981744498546,0.6,0.470588235294118,0.642857142857143,0.8
"ASF1A","ASF1A",0.0122782338922262,0.0624715877450808,-0.011598703835484,-0.0528411682931031,0.4,0.764705882352941,0.428571428571429,0.8
"PTPN9","PTPN9",-0.04454418156689,-0.0443573521522488,0.0281412991589441,0.0154491889342719,0.8,0.588235294117647,0.714285714285714,0.6
"RHOT1","RHOT1",-0.00599680400878791,-0.0268962975076677,-0.0350806175937909,-0.0355094532751703,0.55,0.588235294117647,0.928571428571429,1
"RASA3","RASA3",-0.00573147261895711,-0.0896592665163638,0.0189909139288348,-0.0802067301295484,0.6,0.823529411764706,0.714285714285714,0.6
"ZNF354B","ZNF354B",-0.0388508070938248,-0.0559414340130422,0.00470098562557287,-0.00431705448836584,0.8,0.705882352941177,0.642857142857143,0.6
"HMG20A","HMG20A",-0.0261067071541296,-0.0682422138857991,0.0311795034894385,-0.113715830967672,0.65,0.823529411764706,0.785714285714286,0.8
"ACYP2","ACYP2",0.0595625387080326,-0.00477173039593565,-0.116117621748796,-0.0796474062928668,0.65,0.647058823529412,0.785714285714286,1
"TTC27","TTC27",-0.00569104777977738,-0.0163159690240801,-0.0269720523747001,0.0723378808577013,0.6,0.411764705882353,0.714285714285714,1
"KCTD1","KCTD1",0.0301140227278243,-0.0339784965989062,0.0273964469755144,0.0632320951276355,0.7,0.705882352941177,0.571428571428571,1
"BEGAIN","BEGAIN",0.01060822514626,0.028598575069294,-0.00424211960187203,0.00315826485946035,0.55,0.529411764705882,0.714285714285714,0.4
"GPR180","GPR180",-0.0662285069403163,0.0197909625447209,-0.0373538121406723,0.087279526281761,0.65,0.588235294117647,0.928571428571429,0.6
"DDI2","DDI2",-0.0165801229413479,-0.101382434093922,0.0943259185012934,-0.0129540356404106,0.6,0.647058823529412,0.857142857142857,0.4
"ZNF266","ZNF266",-0.0123410285272778,-0.0451274839139113,0.0249269209618332,-0.0209281691877214,0.55,0.647058823529412,0.714285714285714,0.4
"YJEFN3","YJEFN3",0.0147619188179468,0.0326609556302349,0.0168954868699738,-0.0343660006733664,0.5,0.764705882352941,0.642857142857143,0.8
"AC127904.2","AC127904.2",0.0302072114194951,0.0215118199388503,-0.0696420841197804,-0.040226114018236,0.45,0.470588235294118,0.928571428571429,0.6
"GUSBP3","GUSBP3",-0.0772432224386226,-0.117801243160954,-0.00183241835461549,-0.0756293662777652,0.75,0.764705882352941,0.5,1
"MAN2B1","MAN2B1",0.00939811570446289,-0.0418458616470656,0.00907403280783695,0.0421252884290807,0.45,0.705882352941177,0.714285714285714,1
"FAM19A5","FAM19A5",-0.0172616749994899,0.0286029429950133,0.0286982537987593,-0.00276311350771471,0.1,0.411764705882353,0.928571428571429,0.4
"FAM117B","FAM117B",-0.0228598562101061,-0.0169186643187206,-0.0033610498972327,-0.00616327240028628,0.6,0.529411764705882,0.357142857142857,0.4
"ZNF407","ZNF407",-0.0522672042318089,0.0178463151972306,0.0211249095579763,-0.0102969184587766,0.65,0.470588235294118,0.714285714285714,0.6
"ZFX","ZFX",-0.0357214408629463,0.00435682068404307,-0.0446445403485861,-0.0793206644755347,0.45,0.705882352941177,0.642857142857143,0.6
"TPRG1","TPRG1",0.0250697661841506,-0.000471750786182951,-0.00653808677538823,0.0242533312016098,0.6,0.647058823529412,0.642857142857143,0.6
"NAA16","NAA16",-0.0524587742798954,-0.0225882019119585,0.00589239596582978,0.011130396046135,0.75,0.529411764705882,0.571428571428571,0.8
"SHANK2","SHANK2",0.0278456893763921,-0.0256533571252121,0.011396128642513,0.0533189256981459,0.6,0.647058823529412,0.642857142857143,1
"RNF123","RNF123",-0.00318718647308479,-0.024415661461724,0.0355704726289574,0.0378006911258623,0.65,0.705882352941177,0.857142857142857,1
"EFTUD1","EFTUD1",-0.0267634114580634,-0.041878539925291,0.039525962182654,-0.00128679185818519,0.6,0.705882352941177,0.642857142857143,0.6
"PRODH","PRODH",0.0282335792106444,-0.0455638391023849,-0.00390359592780695,-0.462525020162177,0.6,0.352941176470588,0.428571428571429,0.8
"MYCBP2","MYCBP2",-0.0256681345005242,0.0536223477519505,0.00668926005942472,0.00665865055048764,0.6,0.647058823529412,0.428571428571429,0.8
"SOX6","SOX6",0.0206269984575957,0.0167883129592703,0.0125803257424855,-0.0946960456158217,0.45,0.705882352941177,0.571428571428571,0.8
"ZNF688","ZNF688",0.0140017362859665,-0.00361879966875087,-0.00485490979933204,0.0020912086171876,0.6,0.411764705882353,0.571428571428571,0.4
"TYSND1","TYSND1",-0.0903820389912,0.0345612209066185,-0.0571298025793604,-0.0326603925578728,0.9,0.764705882352941,0.571428571428571,0.8
"BICD2","BICD2",-0.0749306153694889,0.0424999889854308,-0.0253079173659204,0.0727075265507722,0.7,0.647058823529412,0.5,0.8
"MS4A8","MS4A8",0.0940878325857792,0.00601587454914295,-0.0157211282295268,-0.028023306271383,0.65,0.529411764705882,0.428571428571429,0.6
"PAXBP1","PAXBP1",-0.0447218463987546,0.00302984719369866,0.0342691545096025,-0.0507794743509415,0.65,0.352941176470588,0.642857142857143,0.8
"NADK2","NADK2",-0.03464026419118,0.0172910515340892,-0.0278888624509955,0.0642867359327841,0.75,0.588235294117647,0.571428571428571,1
"ACSF2","ACSF2",-0.00390464846795315,-0.0151725927343159,-0.00756814831584956,0.0571706412325758,0.75,0.588235294117647,0.642857142857143,1
"TMEM37","TMEM37",-0.0419232208460803,-0.0842272358928725,-0.0042052011627516,0.099083165164796,0.6,0.764705882352941,0.571428571428571,1
"RP3-449O17.1","RP3-449O17.1",-0.01650119978764,-0.0414382103119008,0.00362074839201193,0.0416266467264532,0.65,0.764705882352941,0.428571428571429,0.8
"NPB","NPB",-0.000591564075884975,-0.0150463772743901,0.0673813786966461,0.0188935857210628,0.45,0.588235294117647,0.571428571428571,0.6
"PXN-AS1","PXN-AS1",-0.0157514359482224,0.00609861700415036,-0.0408596799423823,0.0300441776926011,0.5,0.588235294117647,0.785714285714286,0.6
"NNMT","NNMT",-0.00763621861657407,-0.03211495972218,0.0939090967401348,0.0135819442406552,0.65,0.411764705882353,1,0.8
"C15orf57","C15orf57",-0.024944699343571,-0.0733888127597397,-0.0522612988828534,2.96597295593212e-05,0.6,0.705882352941177,0.642857142857143,0.6
"MIR3916","MIR3916",-0.0269903957827633,0.00937475990470257,0.00919106598889801,-0.0214592362699061,0.7,0.411764705882353,0.785714285714286,0.8
"OVOL2","OVOL2",-0.00996723795407443,0.0665618562800946,-0.0356518803536099,0.114878257457234,0.55,0.764705882352941,0.714285714285714,1
"MLLT10","MLLT10",-0.0536427977790597,-0.00106339871517848,-0.0202847395626069,-0.0160905972964741,0.85,0.529411764705882,0.5,0.4
"MXRA7","MXRA7",0.00403365659110254,0.00478527929437721,0.0103571768747103,-0.141112778272177,0.6,0.470588235294118,0.428571428571429,1
"POLR1E","POLR1E",-0.0174425329157149,0.053326265576356,0.00790599731911587,-0.102160646251305,0.75,0.764705882352941,0.571428571428571,0.6
"PCTP","PCTP",-0.0121802902193777,0.0633816713345209,-0.0170419893276398,0.055272985704186,0.65,0.705882352941177,0.642857142857143,0.4
"AXDND1","AXDND1",-0.0189423480793819,-0.00995189070552383,0.0056827928588063,-0.000388704454496829,0.6,0.529411764705882,0.642857142857143,0.4
"POMZP3","POMZP3",-0.0106781121676655,0.0076957658848741,0.00420298916534794,-0.0193820389875493,0.5,0.588235294117647,0.571428571428571,0.4
"MARCH8","MARCH8",0.00848841467147034,-0.00528338055987643,0.0120207914541513,-0.0367516479640408,0.65,0.588235294117647,0.642857142857143,0.6
"ENPP4","ENPP4",0.0590071665920913,-0.0644362849768784,-0.0192374768332499,0.00842759131932972,0.7,0.705882352941177,0.642857142857143,0.4
"KAT7","KAT7",0.0269129907745658,0.0384451101569519,-0.0215991226941678,-0.0404503432697923,0.75,0.647058823529412,0.5,0.8
"CAMKK2","CAMKK2",-0.0140035866833632,0.0402306429486931,-0.00345130803314751,0.000992016753319198,0.55,0.647058823529412,0.428571428571429,0.2
"SMPDL3B","SMPDL3B",0.00747168901195441,-0.0159319841282648,0.0591255446239308,-0.0756264570255068,0.5,0.352941176470588,0.714285714285714,0.8
"FAM153B","FAM153B",0.00261320874227601,-0.0435781849547299,-0.00159907320356786,0.00879144912855452,0.4,0.352941176470588,0.571428571428571,0.8
"CACNA1C","CACNA1C",0.0121100189141593,-0.0668643436985357,0.00990859056298523,-0.0401290701235641,0.5,0.941176470588235,0.857142857142857,0.6
"DHRS12","DHRS12",0.0223492045627871,0.00781965159790292,-0.00785379159630755,-0.0015514294104264,0.75,0.588235294117647,0.642857142857143,0.4
"ZNF197","ZNF197",-0.00903976890428083,-0.00470443580659117,-0.0200946582219788,-0.0342661101438555,0.7,0.647058823529412,0.642857142857143,0.8
"FAM89A","FAM89A",-0.0735866652594404,-0.0221780019395357,0.000545259793674829,-0.0463845243644126,0.65,0.647058823529412,0.5,0.6
"LIX1L","LIX1L",0.00573699784531997,-0.0400392662207421,-0.00270502812425094,0.0156335502592477,0.45,0.352941176470588,0.642857142857143,1
"ARRB2","ARRB2",-0.0314565599856423,0.0287602057797737,0.0498654241665674,-0.101028951425591,0.65,0.823529411764706,0.785714285714286,0.8
"LRRC31","LRRC31",0.010916166784123,-0.0348616430251558,-0.00970380935331111,-0.0150373099548589,0.5,0.647058823529412,0.571428571428571,0.6
"FAM160B2","FAM160B2",-0.0315078867370051,-0.0271407013492415,0.0122538728061347,-0.00308582535572107,0.75,0.705882352941177,0.642857142857143,0.6
"RP11-395P17.11","RP11-395P17.11",-0.010905937700335,-0.0243653709632471,0.000228534044847557,-0.0263010540760303,0.65,0.764705882352941,0.5,0.6
"ACPP","ACPP",0.0035174898658377,0.00322211430678204,0.00403326579293648,-0.00535870575778091,0.55,0.470588235294118,0.642857142857143,0.8
"METTL4","METTL4",-0.0114327912972031,0.00828009964832649,0.0588689708855122,0.0379880688975321,0.5,0.529411764705882,0.714285714285714,1
"C5orf22","C5orf22",-0.0547616343347614,-0.0261114601846845,0.00186911892859295,0.0477092368710473,0.8,0.588235294117647,0.357142857142857,1
"EIF2B3","EIF2B3",-0.045021926858941,0.0887419679128763,-0.000737693473565302,0.0698327964950909,0.8,0.823529411764706,0.5,0.8
"GMEB2","GMEB2",0.00924257485610979,-0.0066251834984082,0.0277824976698071,-0.0121331951783117,0.45,0.588235294117647,0.785714285714286,0.8
"CDK17","CDK17",0.0241239565183841,-0.0807841356670956,-0.0338078614810713,-0.0336790044703235,0.6,0.705882352941177,0.642857142857143,0.6
"IKZF4","IKZF4",0.00289616328798731,0.026234808912369,0.000896236651977452,0.0378890270413255,0.45,0.705882352941177,0.5,0.8
"TNRC6C","TNRC6C",0.0163737602627495,-0.023606727176849,-0.0178588808394606,-0.0184930297155892,0.6,0.764705882352941,0.714285714285714,0.6
"MBTPS2","MBTPS2",-0.0333531843611485,-0.000406644083822359,-0.0198775887148934,0.00404868211854187,0.8,0.529411764705882,0.5,0.4
"CYFIP2","CYFIP2",-0.00818967000040561,0.0414162280523831,-0.0106169014161476,-0.0425301280090678,0.5,0.647058823529412,0.5,0.8
"KLHL7","KLHL7",-0.0623887536646725,-0.00685768036081346,-0.0125906207216245,0.141695349742328,0.7,0.529411764705882,0.571428571428571,1
"RFX5","RFX5",-0.0421272637545253,0.0407100792264388,-0.000126883191183201,-0.0500453379903679,0.65,0.647058823529412,0.428571428571429,0.8
"NPY1R","NPY1R",-0.00880603031304001,-0.00995125297633302,0.0520346608314544,0.00733171706253452,0.1,0.411764705882353,0.857142857142857,0.6
"KIN","KIN",-0.0584487807146933,-0.0338097703545069,-0.0316042375657736,-0.0816090992005327,0.7,0.705882352941177,0.571428571428571,1
"MRFAP1L1","MRFAP1L1",-0.132990299008744,-0.0612961152030708,0.0449230148462278,-0.105657046531632,0.8,0.529411764705882,0.785714285714286,1
"TBC1D4","TBC1D4",-0.00990455452585236,0.0538913217489737,0.0219405044901303,-0.0912257427838026,0.7,0.823529411764706,0.857142857142857,0.4
"MCM3AP","MCM3AP",-0.0445063319170505,0.00372407777562423,0.0701059297902079,0.0259547822987168,0.75,0.588235294117647,0.857142857142857,0.8
"SH2B1","SH2B1",0.00967066871310941,-0.0404240297978579,0.0291593205036734,-0.0796951615839607,0.5,0.588235294117647,0.714285714285714,1
"GNB5","GNB5",-0.00353246123877809,0.0168119671642187,-0.0244107939459878,-0.0203944248508654,0.5,0.764705882352941,0.5,0.6
"NBEA","NBEA",-0.00927828024210776,-0.0439604565524729,0.00826629510696255,-0.0214847801239426,0.2,0.529411764705882,0.571428571428571,0.6
"TMEM213","TMEM213",0.0311165361342804,0.0399329880916185,0.00383905085738197,-0.00331589137509481,0.65,0.764705882352941,0.5,0.6
"TMEM216","TMEM216",-0.00970373786789561,0.0329338225508467,-0.0309545084535464,-0.0922948440290681,0.55,0.529411764705882,0.714285714285714,0.8
"GAB2","GAB2",0.00271273444974163,-0.0335192313894854,0.00670829859935828,-0.0312028110395258,0.5,0.823529411764706,0.571428571428571,0.8
"FAAH2","FAAH2",-0.017032334910538,-0.050529252863393,-0.0160690762131462,0.0003151819413147,0.6,0.647058823529412,0.857142857142857,0.4
"NUTM2A-AS1","NUTM2A-AS1",-0.080150098573071,-0.104499750945471,0.0346888672130196,0.0688229679408982,0.8,0.823529411764706,0.785714285714286,0.8
"CCDC22","CCDC22",0.000207131189713136,0.021343007836999,-0.0341091211661576,-0.0038907711742675,0.45,0.705882352941177,0.642857142857143,0.6
"ACTR8","ACTR8",-0.0202813015718782,-0.0178965781492117,-0.0328547616335074,0.00966423453904761,0.4,0.588235294117647,0.785714285714286,0.6
"GMIP","GMIP",-0.0106361792409902,-0.00993752170631468,0.00248638067204525,0.015498984233014,0.6,0.588235294117647,0.5,0.8
